ID,Sentence,Word_Count,Word,Lex,D3Tok,D3Lex,Readability_Level,Readability_Level_19,Readability_Level_7,Readability_Level_5,Readability_Level_3,Annotator,Document,Source,Book,Author,Domain,Text_Class,split
30101260016,لعل نجاح خالد عبد الغني في التحرُّر من تأثيرات من سبقوه على هذا الدرب الشاق في التفسير السيكولوجي هو ما أغراه بالانتقال من تحليل وظيفة الرمز Symbolic Function إلى اقتراح دمجه ضمن الوسائط المختزلة للوقائع البشرية، خاصةً الاستثنائي منها ليتم بهذا الدمج فهم الواقع على نحو أكثر ثراءً.,50,"لعل نجاح خالد عبد الغني في التحرر من تأثيرات من سبقوه على هذا الدرب الشاق في التفسير السيكولوجي هو ما أغراه بالانتقال من تحليل وظيفة الرمز Symbolic Function إلى اقتراح دمجه ضمن الوسائط المختزلة للوقائع البشرية , خاصة الاستثنائي منها ليتم بهذا الدمج فهم الواقع على نحو أكثر ثراء .","لعل نجاح خالد عبد غني في تحرر من تأثير من سبق على هذا درب شاق في تفسير سيكولوجي هو ما أغرى ٱنتقال من تحليل وظيفة رمز Symbolic Function إلى ٱقتراح دمج ضمن واسطة مختزل وقيعة بشري , خاصة ٱستثنائي من تم هذا دمج فهم واقع على نحو أكثر ثراء .","لعل نجاح خالد عبد ال+ غني في ال+ تحرر من تأثيرات من سبقوا +ه على هذا ال+ درب ال+ شاق في ال+ تفسير ال+ سيكولوجي هو ما أغرى +ه ب+ ال+ انتقال من تحليل وظيفة ال+ رمز Symbolic Function إلى اقتراح دمج +ه ضمن ال+ وسائط ال+ مختزلة ل+ ال+ وقائع ال+ بشرية , خاصة ال+ استثنائي من +ها ل+ يتم ب+ هذا ال+ دمج فهم ال+ واقع على نحو أكثر ثراء .","لعل نجاح خالد عبد ال+ غني في ال+ تحرر من تأثير من سبق +ه على هذا ال+ درب ال+ شاق في ال+ تفسير ال+ سيكولوجي هو ما أغرى +ه ب+ ال+ ٱنتقال من تحليل وظيفة ال+ رمز Symbolic Function إلى ٱقتراح دمج +ه ضمن ال+ واسطة ال+ مختزل ل+ ال+ وقيعة ال+ بشري , خاصة ال+ ٱستثنائي من +ها ل+ تم ب+ هذا ال+ دمج فهم ال+ واقع على نحو أكثر ثراء .",17-fa,17,7,5,3,IAA,BAREC_Hindawi_53169142_002.txt,Hindawi,"Trilogy of History, Reality, and Symbol",Khalid Mohammed Abdul Ghani,Arts & Humanities,Specialized,train
30101280005,فقد كان الدارسون لتخصص الفلسفة في الفترة التي درس فيها نجيب محفوظ الفلسفة بالجامعة المصرية (١٩٣٠–١٩٣٤م) يدرسون إلى جانبها علم النفس والاجتماع والمنطق، ,29,"فقد كان الدارسون لتخصص الفلسفة في الفترة التي درس فيها نجيب محفوظ الفلسفة بالجامعة المصرية ( ١٩٣٠ - ١٩٣٤م ) يدرسون إلى جانبها علم النفس والاجتماع والمنطق ,","قد كان دارس تخصص فلسفة في فترة الذي درس في نجيب محفوظ فلسفة جامعة مصري ( ١٩٣٠ - ١٩٣٤ م ) درس إلى جانب علم نفس ٱجتماع منطق ,","ف+ قد كان ال+ دارسون ل+ تخصص ال+ فلسفة في ال+ فترة التي درس في +ها نجيب محفوظ ال+ فلسفة ب+ ال+ جامعة ال+ مصرية ( ١٩٣٠ - ١٩٣٤ م ) يدرسون إلى جانب +ها علم ال+ نفس و+ ال+ اجتماع و+ ال+ منطق ,","ف+ قد كان ال+ دارس ل+ تخصص ال+ فلسفة في ال+ فترة الذي درس في +ها نجيب محفوظ ال+ فلسفة ب+ ال+ جامعة ال+ مصري ( ١٩٣٠ - ١٩٣٤ م ) درس إلى جانب +ها علم ال+ نفس و+ ال+ ٱجتماع و+ ال+ منطق ,",16-ayn,16,7,5,3,IAA,BAREC_Hindawi_53169142_004.txt,Hindawi,"Trilogy of History, Reality, and Symbol",Khalid Mohammed Abdul Ghani,Arts & Humanities,Specialized,train
30101280021,وقدَّم فرويد في هذا الصدد كتابين؛ هما النكات وعلاقتها باللاشعور، والفكاهة.,14,"وقدم فرويد في هذا الصدد كتابين ؛ هما النكات وعلاقتها باللاشعور , والفكاهة .","قدم فرويد في هذا صدد كتاب ؛ هما نكات علاقة لاشعور , فكاهة .","و+ قدم فرويد في هذا ال+ صدد كتابين ؛ هما ال+ نكات و+ علاقة +ها ب+ ال+ لاشعور , و+ ال+ فكاهة .","و+ قدم فرويد في هذا ال+ صدد كتاب ؛ هما ال+ نكات و+ علاقة +ها ب+ ال+ لاشعور , و+ ال+ فكاهة .",16-ayn,16,7,5,3,IAA,BAREC_Hindawi_53169142_004.txt,Hindawi,"Trilogy of History, Reality, and Symbol",Khalid Mohammed Abdul Ghani,Arts & Humanities,Specialized,train
30101290017,مايكل لويس، مجلة «فانيتي فير»,8,"مايكل لويس , مجلة "" فانيتي فير ""","مايكل لويس , مجلة "" فانيتي فير ""","مايكل لويس , مجلة "" فانيتي فير ""","مايكل لويس , مجلة "" فانيتي فير """,7-zay,7,2,1,1,IAA,BAREC_Hindawi_53814181_001.txt,Hindawi,Thinking Fast and Slow,Daniel Kahneman,Social Sciences,Specialized,train
30101300034,وما أجمل وأحلى هذا التعبير النبوي!,7,وما أجمل وأحلى هذا التعبير النبوي !,ما أجمل احلي هذا تعبير نبوي !,و+ ما أجمل و+ احلي هذا ال+ تعبير ال+ نبوي !,و+ ما أجمل و+ احلي هذا ال+ تعبير ال+ نبوي !,12-lam,12,5,3,2,IAA,BAREC_Hindawi_57468526_001.txt,Hindawi,Islamic Mysticism and Imam al-Sharani,Taha Abdul Baqi Surur,Social Sciences,Specialized,train
30101310019,وقد جاء في بعض الأناشيد له أنه «إله الآلهة، وأب الآباء، ومصدر الحياة الذي خلق الشمس والقمر، وهو الخالق الذي أبدع نفسه، وهو مصدر العدل الدائم.» ,33,"وقد جاء في بعض الأناشيد له أنه "" إله الآلهة , وأب الآباء , ومصدر الحياة الذي خلق الشمس والقمر , وهو الخالق الذي أبدع نفسه , وهو مصدر العدل الدائم . ""","قد جاء في بعض أنشودة ل أن "" إله إله , أب أب , مصدر حياة الذي خلق شمس قمر , هو خالق الذي أبدع نفس , هو مصدر عدل دائم . ""","و+ قد جاء في بعض ال+ أناشيد ل +ه أن +ه "" إله ال+ آلهة , و+ أب ال+ آباء , و+ مصدر ال+ حياة الذي خلق ال+ شمس و+ ال+ قمر , و+ هو ال+ خالق الذي أبدع نفس +ه , و+ هو مصدر ال+ عدل ال+ دائم . ""","و+ قد جاء في بعض ال+ أنشودة ل +ه أن +ه "" إله ال+ إله , و+ أب ال+ أب , و+ مصدر ال+ حياة الذي خلق ال+ شمس و+ ال+ قمر , و+ هو ال+ خالق الذي أبدع نفس +ه , و+ هو مصدر ال+ عدل ال+ دائم . """,14-nun,14,6,4,3,IAA,BAREC_Hindawi_57957960_001.txt,Hindawi,Mummification,Saber Jabra,STEM,Specialized,train
30101320014,عمِل في الجزء الأول من حياته المهنية في عدد من الشراكات، ودرس كل فرع من فروع صناعة الفخار وبيعه.,21,"عمل في الجزء الأول من حياته المهنية في عدد من الشراكات , ودرس كل فرع من فروع صناعة الفخار وبيعه .","عمل في جزء أول من حياة مهني في عدد من شراكات , درس كل فرع من فرع صناعة فخار بيع .","عمل في ال+ جزء ال+ أول من حياة +ه ال+ مهنية في عدد من ال+ شراكات , و+ درس كل فرع من فروع صناعة ال+ فخار و+ بيع +ه .","عمل في ال+ جزء ال+ أول من حياة +ه ال+ مهني في عدد من ال+ شراكات , و+ درس كل فرع من فرع صناعة ال+ فخار و+ بيع +ه .",11-kaf,11,4,2,1,IAA,BAREC_Hindawi_58494918_001.txt,Hindawi,Innovation,Mark Dodgson and David Jan,Social Sciences,Specialized,train
30101330024,الحب الأفلاطوني,2,الحب الأفلاطوني,حب افلاطوني,ال+ حب ال+ افلاطوني,ال+ حب ال+ افلاطوني,15-sin,15,6,4,3,IAA,BAREC_Hindawi_58640396_001.txt,Hindawi,Love and Hatred,Ahmed Fouad El-Ahwan,Social Sciences,Specialized,train
30101330053,وقد تسرَّبت هذه الأسطورة في الأدب العربي، وقال بها بعض أئمتهم مما نحدِّثك عنه بعد قليل.,18,"وقد تسربت هذه الأسطورة في الأدب العربي , وقال بها بعض أئمتهم مما نحدثك عنه بعد قليل .","قد تسرب هذا أسطورة في أدب عربي , قال ب بعض إمام من حدث عن بعد قليل .","و+ قد تسربت هذه ال+ أسطورة في ال+ أدب ال+ عربي , و+ قال ب +ها بعض أئمة +هم من +ما نحدث +ك عن +ه بعد قليل .","و+ قد تسرب هذا ال+ أسطورة في ال+ أدب ال+ عربي , و+ قال ب +ها بعض إمام +هم من +ما حدث +ك عن +ه بعد قليل .",14-nun,14,6,4,3,IAA,BAREC_Hindawi_58640396_001.txt,Hindawi,Love and Hatred,Ahmed Fouad El-Ahwan,Social Sciences,Specialized,train
30101340022,ما الذي ينبغي أن أفعله؟,6,ما الذي ينبغي أن أفعله ؟,ما الذي ٱنبغى أن فعل ؟,ما الذي ينبغي أن أفعل +ه ؟,ما الذي ٱنبغى أن فعل +ه ؟,10-ya,10,4,2,1,IAA,BAREC_Hindawi_59039161_001.txt,Hindawi,The Rulings,Ziyad Marar,Social Sciences,Specialized,train
30101340034,ويكشف لنا نحن القرَّاء عن مدى براعتنا الخفية في تلوينِ شخصيةٍ ما، ببراعة تُضاهي أي كاتب ساخر.,19,"ويكشف لنا نحن القراء عن مدى براعتنا الخفية في تلوين شخصية ما , ببراعة تضاهي أي كاتب ساخر .","كشف ل نحن قارئ عن مدى براعة خفي في تلوين شخصية ما , براعة ضاهى أي كاتب ساخر .","و+ يكشف ل +نا نحن ال+ قراء عن مدى براعة +نا ال+ خفية في تلوين شخصية ما , ب+ براعة تضاهي أي كاتب ساخر .","و+ كشف ل +نا نحن ال+ قارئ عن مدى براعة +نا ال+ خفي في تلوين شخصية ما , ب+ براعة ضاهى أي كاتب ساخر .",12-lam,12,5,3,2,IAA,BAREC_Hindawi_59039161_001.txt,Hindawi,The Rulings,Ziyad Marar,Social Sciences,Specialized,train
30101340040,في المواقف الاجتماعية، يُعد الإحراج علامةَ تحذير على أنَّ الوضع يسير في اتجاه خاطئ، وأنَّ شخصًا ما يتعرض للفشل عادة.,23,"في المواقف الاجتماعية , يعد الإحراج علامة تحذير على أن الوضع يسير في اتجاه خاطئ , وأن شخصا ما يتعرض للفشل عادة .","في موقف ٱجتماعي , أعد حرج علامة تحذير على أن وضع سار في ٱتجاه خاطئ , أن شخص ما تعرض فشل عادة .","في ال+ مواقف ال+ اجتماعية , يعد ال+ أحراج علامة تحذير على أن ال+ وضع يسير في اتجاه خاطئ , و+ أن شخصا ما يتعرض ل+ ال+ فشل عادة .","في ال+ موقف ال+ ٱجتماعي , أعد ال+ حرج علامة تحذير على أن ال+ وضع سار في ٱتجاه خاطئ , و+ أن شخص ما تعرض ل+ ال+ فشل عادة .",13-mim,13,5,3,2,IAA,BAREC_Hindawi_59039161_001.txt,Hindawi,The Rulings,Ziyad Marar,Social Sciences,Specialized,train
30101360031,سميرة: امرأة في السابعة والعشرين أو تقاربها، نحيفة، رشيقة، حسنة الشكل، بَشَرَتها ضاربة إلى الصفرة، شعرها أسود متدلٍّ بعض الشيء حتى كتفيها، ,29,"سميرة : امرأة في السابعة والعشرين أو تقاربها , نحيفة , رشيقة , حسنة الشكل , بشرتها ضاربة إلى الصفرة , شعرها أسود متدل بعض الشيء حتى كتفيها ,","سميرة : ٱمرأة في سابع عشرون أو قارب , نحيف , رشيق , حسن شكل , بشرة ضارب إلى صفرة , شعر أسود متدلي بعض شيء حتى كتف ,","سميرة : امرأة في ال+ سابعة و+ ال+ عشرين أو تقارب +ها , نحيفة , رشيقة , حسنة ال+ شكل , بشرة +ها ضاربة إلى ال+ صفرة , شعر +ها أسود متدل بعض ال+ شيء حتى كتفي +ها ,","سميرة : ٱمرأة في ال+ سابع و+ ال+ عشرون أو قارب +ها , نحيف , رشيق , حسن ال+ شكل , بشرة +ها ضارب إلى ال+ صفرة , شعر +ها أسود متدلي بعض ال+ شيء حتى كتف +ها ,",12-lam,12,5,3,2,IAA,BAREC_Hindawi_60251839_001.txt,Hindawi,The Crossroads,Bashar Faris,Arts & Humanities,Specialized,train
30101360064,سميرة: لا، إنَّ هذا لا يمكن حصولُه ...,12,"سميرة : لا , إن هذا لا يمكن حصوله . . .","سميرة : لا , إن هذا لا أمكن حصول . . .","سميرة : لا , إن هذا لا يمكن حصول +ه . . .","سميرة : لا , إن هذا لا أمكن حصول +ه . . .",10-ya,10,4,2,1,IAA,BAREC_Hindawi_60251839_001.txt,Hindawi,The Crossroads,Bashar Faris,Arts & Humanities,Specialized,train
30101360102,إنَّ الأشياء لا وجود لها إلَّا بنا، وكلُّ واحد منَّا عالَمٌ قائمٌ برأسه.,15,"إن الأشياء لا وجود لها إلا بنا , وكل واحد منا عالم قائم برأسه .","إن شيء لا وجود ل إلا ب , كل واحد من عالم قائم رأس .","إن ال+ أشياء لا وجود ل +ها إلا ب +نا , و+ كل واحد من +نا عالم قائم ب+ رأس +ه .","إن ال+ شيء لا وجود ل +ها إلا ب +نا , و+ كل واحد من +نا عالم قائم ب+ رأس +ه .",12-lam,12,5,3,2,IAA,BAREC_Hindawi_60251839_001.txt,Hindawi,The Crossroads,Bashar Faris,Arts & Humanities,Specialized,train
