ID,Label,Final_Prediction,Reasons,Codes,Arabic_Descriptions,Orthography,word count,Morphology,syntactic,vocab,content
30101590020,13,13,"['S13-1', 'content_level_6']","{'syntactic': ['S13-1'], 'content': ['C13-1']}","['الجمل شرطية ( مركبة - عادية)', 'تعابير ثقافية محلية قد لا يفهمها من لا يشترك في نفس الثقافة.']",,,,S,,C
30101590037,12,12,['samerMSA_3.0'],{'vocab': ['V12-1']},['مفردات فصيحة - سامر ٣'],,,,,V,
30101660010,11,11,"['M11-1', 'content_level_5']","{'Morphology': ['M11-1'], 'content': ['C11-1']}","['المشتقات على أنواعها', 'هناك درجة من الرمزية وحاجة للمعرفة السابقة كي يُفهم المقصود من الجملة']",,,M,,,C
30101660012,11,11,"['M11-1', 'content_level_5']","{'Morphology': ['M11-1'], 'content': ['C11-1']}","['المشتقات على أنواعها', 'هناك درجة من الرمزية وحاجة للمعرفة السابقة كي يُفهم المقصود من الجملة']",,,M,,,C
30101660051,10,10,"['kana_wa_akhawataha', 'advanced_khabar']","{'syntactic': ['S10-2', 'S10-3']}","['كان وأخواتها', 'خبر مقدم / مبتدأ مؤخر']",,,,S,,
30101660052,13,13,[],{},[],,,,,,
30200070016,14,14,"['samerMSA_4.0', 'vocab_14.0']","{'vocab': ['V14-1', 'V14-2']}","['مفردات فصيحة - سامر ٤', 'مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة']",,,,,V,
30200070017,10,10,"['unique_words', 'passive_voice']","{'word count': ['WC'], 'Morphology': ['M10-1']}","['عدد الكلمات', 'المبني للمجهول']",,W,M,,,
30200070018,16,16,"['samerMSA_5.0', 'vocab_16.0']","{'vocab': ['V16-1', 'V16-2']}","['مفردات فصيحة - سامر ٥', 'مفردات متخصصة ومفردات عربية عالية غير شائعة كثيرا في الفضاء العام. مفردات في الغالب بعيدة عن اللهجات العامية.']",,,,,V,
30200130018,14,14,"['samerMSA_4.0', 'vocab_14.0']","{'vocab': ['V14-1', 'V14-2']}","['مفردات فصيحة - سامر ٤', 'مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة']",,,,,V,
30200130020,16,16,"['samerMSA_5.0', 'vocab_16.0']","{'vocab': ['V16-1', 'V16-2']}","['مفردات فصيحة - سامر ٥', 'مفردات متخصصة ومفردات عربية عالية غير شائعة كثيرا في الفضاء العام. مفردات في الغالب بعيدة عن اللهجات العامية.']",,,,,V,
30200140001,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30200140002,14,14,"['samerMSA_4.0', 'vocab_14.0']","{'vocab': ['V14-1', 'V14-2']}","['مفردات فصيحة - سامر ٤', 'مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة']",,,,,V,
30200140004,16,16,"['samerMSA_5.0', 'vocab_16.0']","{'vocab': ['V16-1', 'V16-2']}","['مفردات فصيحة - سامر ٥', 'مفردات متخصصة ومفردات عربية عالية غير شائعة كثيرا في الفضاء العام. مفردات في الغالب بعيدة عن اللهجات العامية.']",,,,,V,
30200140006,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30200140007,16,16,"['samerMSA_5.0', 'vocab_16.0']","{'vocab': ['V16-1', 'V16-2']}","['مفردات فصيحة - سامر ٥', 'مفردات متخصصة ومفردات عربية عالية غير شائعة كثيرا في الفضاء العام. مفردات في الغالب بعيدة عن اللهجات العامية.']",,,,,V,
30200140009,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30200140010,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30200140011,16,16,"['samerMSA_5.0', 'vocab_16.0']","{'vocab': ['V16-1', 'V16-2']}","['مفردات فصيحة - سامر ٥', 'مفردات متخصصة ومفردات عربية عالية غير شائعة كثيرا في الفضاء العام. مفردات في الغالب بعيدة عن اللهجات العامية.']",,,,,V,
30200140012,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30200140013,17,17,['vocab_17.0'],{'vocab': ['V17']},['مفردات عِلمية وتراثية غير متداولة اليوم وغير مألوفة لغير المتخصص المبتدئ'],,,,,V,
30200140014,16,16,"['samerMSA_5.0', 'vocab_16.0']","{'vocab': ['V16-1', 'V16-2']}","['مفردات فصيحة - سامر ٥', 'مفردات متخصصة ومفردات عربية عالية غير شائعة كثيرا في الفضاء العام. مفردات في الغالب بعيدة عن اللهجات العامية.']",,,,,V,
30200140015,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30200140016,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30200140018,16,16,"['samerMSA_5.0', 'vocab_16.0']","{'vocab': ['V16-1', 'V16-2']}","['مفردات فصيحة - سامر ٥', 'مفردات متخصصة ومفردات عربية عالية غير شائعة كثيرا في الفضاء العام. مفردات في الغالب بعيدة عن اللهجات العامية.']",,,,,V,
30200140019,16,16,"['samerMSA_5.0', 'vocab_16.0']","{'vocab': ['V16-1', 'V16-2']}","['مفردات فصيحة - سامر ٥', 'مفردات متخصصة ومفردات عربية عالية غير شائعة كثيرا في الفضاء العام. مفردات في الغالب بعيدة عن اللهجات العامية.']",,,,,V,
30200140020,16,16,"['samerMSA_5.0', 'vocab_16.0']","{'vocab': ['V16-1', 'V16-2']}","['مفردات فصيحة - سامر ٥', 'مفردات متخصصة ومفردات عربية عالية غير شائعة كثيرا في الفضاء العام. مفردات في الغالب بعيدة عن اللهجات العامية.']",,,,,V,
30200150001,17,17,['vocab_17.0'],{'vocab': ['V17']},['مفردات عِلمية وتراثية غير متداولة اليوم وغير مألوفة لغير المتخصص المبتدئ'],,,,,V,
30200150002,16,16,"['samerMSA_5.0', 'vocab_16.0']","{'vocab': ['V16-1', 'V16-2']}","['مفردات فصيحة - سامر ٥', 'مفردات متخصصة ومفردات عربية عالية غير شائعة كثيرا في الفضاء العام. مفردات في الغالب بعيدة عن اللهجات العامية.']",,,,,V,
30200150003,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30200150004,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30200150005,16,16,"['samerMSA_5.0', 'vocab_16.0']","{'vocab': ['V16-1', 'V16-2']}","['مفردات فصيحة - سامر ٥', 'مفردات متخصصة ومفردات عربية عالية غير شائعة كثيرا في الفضاء العام. مفردات في الغالب بعيدة عن اللهجات العامية.']",,,,,V,
30200150006,16,16,"['samerMSA_5.0', 'vocab_16.0']","{'vocab': ['V16-1', 'V16-2']}","['مفردات فصيحة - سامر ٥', 'مفردات متخصصة ومفردات عربية عالية غير شائعة كثيرا في الفضاء العام. مفردات في الغالب بعيدة عن اللهجات العامية.']",,,,,V,
30200150008,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30200150009,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30200150010,16,16,"['samerMSA_5.0', 'vocab_16.0']","{'vocab': ['V16-1', 'V16-2']}","['مفردات فصيحة - سامر ٥', 'مفردات متخصصة ومفردات عربية عالية غير شائعة كثيرا في الفضاء العام. مفردات في الغالب بعيدة عن اللهجات العامية.']",,,,,V,
30200150011,16,16,"['samerMSA_5.0', 'vocab_16.0']","{'vocab': ['V16-1', 'V16-2']}","['مفردات فصيحة - سامر ٥', 'مفردات متخصصة ومفردات عربية عالية غير شائعة كثيرا في الفضاء العام. مفردات في الغالب بعيدة عن اللهجات العامية.']",,,,,V,
30200150012,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30200150013,14,14,"['samerMSA_4.0', 'vocab_14.0']","{'vocab': ['V14-1', 'V14-2']}","['مفردات فصيحة - سامر ٤', 'مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة']",,,,,V,
30200150015,16,16,"['samerMSA_5.0', 'vocab_16.0']","{'vocab': ['V16-1', 'V16-2']}","['مفردات فصيحة - سامر ٥', 'مفردات متخصصة ومفردات عربية عالية غير شائعة كثيرا في الفضاء العام. مفردات في الغالب بعيدة عن اللهجات العامية.']",,,,,V,
30200450011,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30200450013,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30200450014,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30200450015,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30200450016,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30200450017,13,13,[],{},[],,,,,,
30200450018,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30200450019,14,14,"['samerMSA_4.0', 'vocab_14.0']","{'vocab': ['V14-1', 'V14-2']}","['مفردات فصيحة - سامر ٤', 'مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة']",,,,,V,
30200460001,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30200460002,14,14,"['samerMSA_4.0', 'vocab_14.0']","{'vocab': ['V14-1', 'V14-2']}","['مفردات فصيحة - سامر ٤', 'مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة']",,,,,V,
30200460003,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30200460004,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30200460005,14,14,"['samerMSA_4.0', 'vocab_14.0']","{'vocab': ['V14-1', 'V14-2']}","['مفردات فصيحة - سامر ٤', 'مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة']",,,,,V,
30200460006,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30200460007,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30200460008,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30200460010,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30200460011,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30200460012,12,12,[],{},[],,,,,,
30200460013,12,12,[],{},[],,,,,,
30200460014,14,14,"['samerMSA_4.0', 'vocab_14.0']","{'vocab': ['V14-1', 'V14-2']}","['مفردات فصيحة - سامر ٤', 'مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة']",,,,,V,
30200610013,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30200660014,15,15,"['vocab_15.0', 'content_level_7']","{'vocab': ['V15-1'], 'content': ['C15-1']}","['المفردات المتخصصة التي لا تكفي معرفة الكلمة وحدها لفهمها، وإنما يحتاج إلى معرفة الفكرة/المفهوم لفهمها', 'أفكار رمزية، مجردة، عِلمية، أو شعرية وتحتاج إلى معارف لغوية ومعرفية سابقة للبناء عليها لأجل فهمها']",,,,,V,C
30200660015,15,15,"['vocab_15.0', 'content_level_7']","{'vocab': ['V15-1'], 'content': ['C15-1']}","['المفردات المتخصصة التي لا تكفي معرفة الكلمة وحدها لفهمها، وإنما يحتاج إلى معرفة الفكرة/المفهوم لفهمها', 'أفكار رمزية، مجردة، عِلمية، أو شعرية وتحتاج إلى معارف لغوية ومعرفية سابقة للبناء عليها لأجل فهمها']",,,,,V,C
30200810007,13,13,['S13-1'],{'syntactic': ['S13-1']},['الجمل شرطية ( مركبة - عادية)'],,,,S,,
30200810008,12,12,"['S12-1', 'S12-4', 'samerMSA_3.0']","{'syntactic': ['S12-1', 'S12-4'], 'vocab': ['V12-1']}","['جمل اعتراضية  ( تفسير- دعاء...)', 'بدل (غير ما بعد الإشارة أو بدل الكل).. مثلا بدل بعض أو اشتمال (الرغيفَ ثلثَهُ،المعلمُ علمُهُ)', 'مفردات فصيحة - سامر ٣']",,,,S,V,
30200950014,14,14,['vocab_14.0'],{'vocab': ['V14-2']},['مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة'],,,,,V,
30300040002,12,12,[],{},[],,,,,,
30300050105,8,8,[],{},[],,,,,,
30300110021,14,14,"['samerMSA_4.0', 'vocab_14.0']","{'vocab': ['V14-1', 'V14-2']}","['مفردات فصيحة - سامر ٤', 'مفردات قانونية، علمية، دينية، سياسية،... غير متخصصة/عامة']",,,,,V,
30300120045,12,12,"['S12-5', 'samerMSA_3.0']","{'syntactic': ['S12-5'], 'vocab': ['V12-1']}","['تمييز', 'مفردات فصيحة - سامر ٣']",,,,S,V,
30300230014,12,12,['V12-4'],{'vocab': ['V12-4']},['ذو'],,,,,V,
30300240001,12,12,[],{},[],,,,,,
30300280002,7,7,"['broken_plural', 'samerMSA_2.0']","{'Morphology': ['M7-5'], 'vocab': ['V7-1']}","['جمع التكسير', 'مفردات فصيحة شائعة - سامر ٢']",,,M,,V,
30300280014,10,10,['S10-6'],{'syntactic': ['S10-6']},['جملة الصلة وجملة الصفة- جملة الحال-جملة المفعول به'],,,,S,,
